The driver wore a pair of sungalsses.,His eyes can adapt to bright conditions.
The scientist studies cloning.,She knows much about the process of producing clones.
Jane saw the driver killed by others.,She is the witness of the homicide.
I had allergic reactions to a number of dairy drinks.,Buttermilk was my allergen.
There are not too many people in this village.,The government can't take use of the universal method.
Tom put some yeast when baking.,He made delicious bread.
The production of mineral extraction processing has been drastically reduced.,There is a shortage of raw materials for tailings processing plants.
Tom bought a lot marijuana by coincidence.,He kept it for its high potential.
Tom read the manual carefully.,He found many pictures.
He was sentenced to prison.,He surprisingly found that prisoners could read in the reading room and learn about the outside world through TV.
I planted watermelon in my garden.,I used pesticides to them.
We are in the age of digitalization.,The process of converting from analog equipment to digital occurs in our daily life.
Tom's turnover and cost are equal this month.,Tom's profit is 0 this month.
Caterpillars are not colorful.,Caterpillars are not as pretty as butterflies.
Bob's mentality has changed a lot recently.,He became mature.
Mike was asked to create a new template.,Mike should take scientific facts into consideration.
The service staff of this hotel lack management.,The service quality of the hotel has seriously declined.
Jerry doesn't want to hiccup.,The only way is not to breathe.
The garden bloomed with roses.,He found that different rose leaves had different shapes.
They are poor and can't work.,They receive government benefits every month.
Tom keeps a poodle.,His monthly expenses soars.
Tom has compacted the plant.,Tom has calculate the density of the plants in a wrong way.
The doctor adopted radiotherapy to treat his cancer.,The cancer cells died because they lost the ability to multiple.
He fastened seatbelts when getting on the bus.,He wasn't thrown from the bus in the  car accident.
Technology has been advanced.,The electronic devices human use become more abundant.
Tom had a lung infection.,He was sent to the hospital for treatment soon.
Jack ate rotten fruit.,Jack has a stomach bug.
The farm is worried about the decrease in the number of bees this year.,The farm brings in artificial pollination researchers.
There is a starving tayra.,The starving tayra ate lots of fruits.
Women's health care providers with advanced educations deserves respect.,My mom as a midwife was respected by others.
Thomas is an Indian.,He hunts deer for a living.
Scientists have bred a new type of crop with grapes and resistant species.,Scientists have crossed grapes with other species.
These bodies in the universe are large enough to be detectable by telescope.,They are called as Asteroids.
Many domestic cats lack the ability of adaptation.,They can't live well in a strange environment.
Lisa lacks water in her body.,Lisa goes to hospital to inject salt water.
Cathy put on some lotion today.,Cathy's skin looked beautiful.
The president recently felt worse.,He was diagnosed with heart diseases.
"During the Republican period, warlords strictly controlled public opinion.",Intellectuals hid in Peking University's library to debate.
Logan is allergic to chrysanthemum.,He can't get close to pyrethrum.
He wanted to uproot this disease from the pathogenesis.,He checked his intestinnal cell.
They replaced the city's streetlights with ones that run on photovoltaic cells.,These lights turn on automatically when the sun's rays disappear.
Tonight's homework is to draw an angel.,Tom draws wings first.
There is no stick between these two carbon atoms.,There is no bond between these two carbon atoms.
She can't digest well.,She has some yogurt after dinner.
Lucy falied in her experiment.,She found there was some trouble with the sources of data.
Tom is not in good health and is always ill.,He is much better after taking health products.
The instruction of the prevention and control of COVID-19 in the city required the closure of public places.,The libraries in the city were closed according to the instruction.
Tom has a tumour in his stomach.,He found an oncologist to treat him.
He has been emotionally unstable recently.,He was in a bad mood and cried every day.
Little Henry always goes to the intertidal zone to pick up seafood to eat.,Chitons can always be seen on the dining table in their home.
Cannabis has destroyed some families.,There are people suffering from social drugs.
He got kidney stones.,He can take some medicine to force kidney stones to come out through ureters.
Only the strong plants that was native to the desert environments can survive here.,We should plant pistachios here.
Tom put the seeds in the greenhouse.,The seeds germinated.
