,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect,CEQ
662,Tom wants to draw a digital image.,Tom draws graphics by drawing pixels.,Pixels are digital images.,0.09289398092956118,0.05749978548003622,0.1395518613598526,0.04665788043029141
663,She is a witch.,She can heal small animals.,Witches can heal large animals.,0.004619313702995519,0.01423800769211189,0.005520709323866362,0.009618693989116371
664,Kur is using a microscope to observe the growth of pollen tubes from the surface of pollen grains.,Kur named it germination.,Germination is the process of attaching pollen tubes to the surfaces of the pollen grains as they grow.,0.07792105856034816,0.0872043232270685,0.09561327255950439,0.01769221399915623
665,Lucy has suffered form infertility.,Lucy didn't deliver a live baby.,Fertility is the delivery of live babies.,0.01478671027073266,0.030834028496634015,0.04480147759980323,0.030014767329070567
666,There was a light rain in the polluted city.,The visibility was lower.,Pollution affects visibility.,0.020227635354330507,0.014713590702617109,0.049447713201342426,0.02922007784701192
667,The building is of low visibility in fog.,It can only be seen to a low degree.,Fog has low visibility.,0.007314023679349887,0.009685514821336153,0.2964299436245623,0.2891159199452124
668,These adolescent boys haven't had any relationships yet.,Masturbation occurs frequently.,Adolescence is a time when relationships develop.,0.024154850598017016,0.02667603251599793,0.09257693776772859,0.06842208716971157
669,Tom wants to collect fructose.,Tom chooses kiwi to collect fructose.,Kiwi is a member of the sugar family known as fructose.,0.0004710601279775389,0.09691373727499383,0.039215498263643116,0.09644267714701629
670,Tom wants to take photos of kinglets.,Tom goes to evergreen forest to find the bird.,Evergreens are one of the most common birds of the evergreen family.,0.07015840704984427,0.05549080835530193,0.04248470166952137,-0.014667598694542344
671,Bob told his mother that the bird was masticating happily.,Mother pointed out Bob's mistake and said that birds can't masticate.,Mastication occurs when a bird masticates happily.,0.01805373864912185,0.02031900685692892,0.015803470813396215,0.002265268207807071
672,He wants to control noise.,He uses slits as devices.,Slits are used to control sound.,0.012348939725733851,0.012860967903152066,0.009370411336907128,0.000512028177418215
673,Peter had a serious illness when he was a baby.,His mental development is slower than that of his peers.,Psychology is the study of mental development.,0.016641591592494426,0.01576644151720375,0.02883684210528753,0.012195250512793104
674,The man invented speech resynthesis.,Its is possible for text-to-speech process in different languages.,Resynthesis is the process of converting text into sound.,0.01350180825432981,0.023948846857633543,0.012074904102531007,0.010447038603303734
675,The magazine has pictures of naked girls.,The magezing is classified as pornographic magazine.,Pornography is defined as any act of sexual intercourse without the consent of the subject.,0.014071148571954113,0.029866913597433067,0.021234791426743876,0.015795765025478956
676,Ability of chemically interacting with many other substances indicates chemical instability.,Phenols has chemical instability.,Phenolines are chemically unstable.,0.06257117621148664,0.054638617141204215,0.029026341002997946,-0.007932559070282424
677,The explorer wore crampons in climbing the snow mountain.,The spike-soled boots helped him in climbing.,Crampons help climbers.,0.09898664112180719,0.16442181504003647,0.5206991268679111,0.42171248574610387
678,Mary has to settle all the problems in these three modules.,She tries different principles and solves them respectively.,Modules have principles.,0.016064083369209423,0.014333532734528026,0.017927783135799423,0.0018636997665899997
679,His major is kinesiology.,He is very knowledgeable about movement.,Kinesiology is the study of movement.,0.005222041495265778,0.009038154529652263,0.013362472660548937,0.008140431165283159
680,The multiplet volume increases rapidly.,The occurrence of flocculation had an obvious influence.,Flocculation refers to the rate of increase in the volume of a given volume.,0.0010848672118505902,0.018031927378287668,0.004467614563930366,0.01694706016643708
681,He bought some equipment.,He got some cloak devices.,Cloak devices have cloaks.,0.006919466198459725,0.004587406644951741,0.010356869146402813,0.0034374029479430877
682,This kingdom is rich in wines.,Their  vines and bounty are envied by other kingdoms.,Wine is the fruit of vineyards.,0.10161663800155718,0.1710058663291291,0.09253650381220091,0.06938922832757191
683,The restaurant sells Smoothies.,They orders fresh fruit from fruit stores.,Smoothies are fresh fruit.,0.10527438085107253,0.04514255943211709,0.09474796135901087,-0.010526419492061664
684,Tom has listed a wrong equation.,The whole problem solving process was wrong.,Equations have problems.,0.03863917211188417,0.03724461572902211,0.03695289304141115,-0.0013945563828620597
685,Scientists cut off the lateral roots of ragweed.,Ragweed is still vigorous.,Ragweeds have lateral roots.,0.01644343542821242,0.013181544524114068,0.014979459604551838,-0.0014639758236605818
686,Lake wants to work out full hard glute.,Lake's fitness instructor asked him to practice lunge.,Lunge is one of the most common glute movements.,0.029635942071583144,0.03615528670405151,0.03318068783714523,0.006519344632468369
687,Som oil was added to the carrier oil.,The carrier oil was diluted.,Dispersal is the process of diluting a carrier oil by dissolving it in water.,0.025733687338158957,0.03867659425233811,0.036029958988424954,0.012942906914179153
688,The Adhesives were exposed to oxygen.,They hardened.,Adhesives are made of carbon dioxide.,0.01965097096465246,0.013899617093179701,0.04518397037890319,0.02553299941425073
689,Tom lost his legs before many years when he happened to a car accident.,He can't walk.,Legs are made of muscles.,0.011664585697926777,0.010861171733488323,0.023582769877294702,0.011918184179367925
690,A boy slipped on the ice.,The boy followed him slipped too.,Icefall is a common cause of injury to children.,0.010663400835714772,0.03528331672510264,0.10331682960212112,0.09265342876640634
691,Tom is going to buy a bicycle.,He is also equipped with a helmet for safety.,Cyclists wear helmets.,0.042494191856735586,0.030829978011702914,0.13253339867325645,0.09003920681652086
692,This tree has great viability.,It has great potential to germinate.,Germination is the process of germinating a plant.,0.08508895180386084,0.07190863541986958,0.10188659095305147,0.016797639149190635
693,Tom has some biluminescenes in the sea.,He found that there were some dinoflagellates.,Laluminescence is caused by the presence of a certain amino acid.,0.036890117976454195,0.006682251766144767,0.028425558429352373,-0.008464559547101822
694,There was a swan in the office.,The official got the beautiful feather.,Swans have brilliant plumages.,0.011096691844413144,0.10233640258259225,0.010354823686833207,0.0912397107381791
695,It had been fifteen years since the aardwolf was born.,It died before long.,Aardwolves are one of the oldest animals on earth.,0.00415737129652005,0.005199260197498098,0.004902407594747502,0.0010418889009780486
696,There is something wrong with the patient's valve.,The doctor found that his valve did not close when the heart contracted.,Valves have valves.,0.02382392872916697,0.021790146922290865,0.02461318921151179,0.0007892604823448203
697,Jerry is allergic to lactose.,He may eat most unusual foods by mistake.,Lactose is one of the rarest foods in the human body.,0.03117927363646877,0.04505481238315341,0.030970363023150874,0.013875538746684641
698,A pterosaur was running in the forest.,No one can run more fast than it.,Pterosaurs are able to run at speeds of up to two hundred miles per hour.,0.008711414207280348,0.016550989804189068,0.007510376635869922,0.00783957559690872
699,Tom was diagnosed with asexuality.,His wife has no sexual desire on him.,Asexuality is the opposite of heterosexuality.,0.024539349047392616,0.011007248467933576,0.031368785077778114,0.006829436030385497
700,The boys were trained with patterns.,They developed fixed habits.,Patterns are patterns of practice.,0.004681080558911991,0.00518892163264023,0.0034010493596745594,0.000507841073728239
701,The orphan Lucy was sad when she saw a happy family.,The leader of the orphanage decided to find a kind person for her to adopt her.,Organizations adopt children.,0.10108125651061631,0.12431203068398368,0.10310787934052133,0.02323077417336737
702,Lucy's trainer is both a teacher and friend.,She extremely likes her trainer.,Teachers love to teach.,0.004621429666244963,0.008311612461269002,0.025980885829292817,0.021359456163047855
703,Tom was lying in the bed and reading a book.,He fell asleep in a few minutes.,Blindness is a common cause of sleep loss.,0.03672701523542719,0.06014675021730647,0.04949089885624966,0.023419734981879277
704,Developer Edward was asked to optimize the design.,He hence did unit tests.,Test is the process of conducting tests.,0.007521061680197593,0.005772567607564007,0.016736559031083138,0.009215497350885546
705,Jack suffers from asthma.,Doctors diagnosed his son with asthma.,Asthma is one of the leading causes of death in children.,0.030563539182831535,0.03945918338885425,0.023154896538877166,0.008895644206022714
706,Tom put a magnet near some coins. .,The coins were attracted together by the magnet. .,Magnetism attracts coins.,0.009782751881205953,0.008784720845539166,0.10306067387832127,0.09327792199711532
